,city,lat,lng,state
3372,Highland Springs,37.5516,-77.3285,Virginia
3373,Oldsmar,28.0506,-82.6698,Florida
3374,Greensburg,40.3113,-79.5445,Pennsylvania
3375,Boulder City,35.8407,-114.9257,Nevada
3376,Red Oak,32.5212,-96.7866,Texas
3377,Sterling,41.7996,-89.6956,Illinois
3378,Forest City,28.6619,-81.4444,Florida
3379,Salida,37.7083,-121.0842,California
3380,Belmont,35.2212,-81.0401,North Carolina
3381,Lemon Hill,38.5172,-121.4573,California
3382,Fort Payne,34.4559,-85.6965,Alabama
3383,Tanque Verde,32.2687,-110.7437,Arizona
3384,Warwick,40.2503,-75.0818,Pennsylvania
3385,Whitefish Bay,43.1131,-87.9003,Wisconsin
3386,Sullivan,43.0923,-75.8794,New York
3387,Waunakee,43.1829,-89.4447,Wisconsin
3388,Stony Point,41.2593,-74.0112,New York
3389,Alexander City,32.9229,-85.9358,Alabama
3390,New Paltz,41.7577,-74.0883,New York
3391,Hanover,42.1224,-70.8566,Massachusetts
3392,Williamstown,39.6874,-74.9786,New Jersey
3393,Washington,38.5515,-91.0154,Missouri
3394,Clarksdale,34.1933,-90.5693,Mississippi
3395,Piney Green,34.7498,-77.3208,North Carolina
3396,Adams,40.7092,-80.0118,Pennsylvania
3397,Hudson,44.9639,-92.7312,Wisconsin
3398,Deming,32.2631,-107.7525,New Mexico
3399,Havre de Grace,39.548,-76.1146,Maryland
3400,Dennis,41.7064,-70.1644,Massachusetts
3401,Lilburn,33.8897,-84.1364,Georgia
3402,Mount Vernon,38.314,-88.9174,Illinois
3403,Ramsey,41.0595,-74.1454,New Jersey
3404,Hammonton,39.6572,-74.7678,New Jersey
3405,Pine,40.6437,-80.0315,Pennsylvania
3406,Great Bend,38.3593,-98.8015,Kansas
3407,Greendale,42.9371,-88.0018,Wisconsin
3408,Isla Vista,34.4128,-119.8614,California
3409,Antioch,42.4742,-88.0721,Illinois
3410,Hooksett,43.0709,-71.4365,New Hampshire
3411,Gladeview,25.8395,-80.2368,Florida
3412,Guilford,39.8811,-77.6012,Pennsylvania
3413,Hershey,40.2806,-76.6458,Pennsylvania
3414,Owosso,42.9955,-84.176,Michigan
3415,Fraser,42.5388,-82.9496,Michigan
3416,Lake Stickney,47.8733,-122.2582,Washington
3417,North New Hyde Park,40.746,-73.6876,New York
3418,Flower Hill,39.1676,-77.1824,Maryland
3419,Parlier,36.6087,-119.5434,California
3420,Chippewa Falls,44.9358,-91.3902,Wisconsin
3421,Narragansett,41.4291,-71.4668,Rhode Island
3422,Groveton,38.7605,-77.098,Virginia
3423,Hanover,40.8197,-74.4287,New Jersey
3424,Wilbraham,42.127,-72.4308,Massachusetts
3425,Hutchinson,44.8855,-94.3768,Minnesota
3426,Broadlands,39.0168,-77.5167,Virginia
3427,Red Bluff,40.1735,-122.2413,California
3428,Falls Church,38.8847,-77.1751,Virginia
3429,Port Royal,32.3557,-80.7029,South Carolina
3430,Key Biscayne,25.6908,-80.1653,Florida
3431,Salem Lakes,42.5366,-88.1306,Wisconsin
3432,Belvedere Park,33.7489,-84.2599,Georgia
3433,Clarkston,33.8117,-84.2403,Georgia
3434,Cecil,40.3147,-80.1942,Pennsylvania
3435,Moultrie,31.1591,-83.7708,Georgia
3436,Reidsville,36.3376,-79.6725,North Carolina
3437,Middlesex,40.5744,-74.5011,New Jersey
3438,Corinth,34.9474,-88.5143,Mississippi
3439,Lebanon,43.6353,-72.2531,New Hampshire
3440,McCalla,33.3023,-87.0302,Alabama
3441,Goshen,41.3817,-74.3498,New York
3442,Morris,41.3749,-88.4304,Illinois
3443,Lockhart,29.8785,-97.6831,Texas
3444,Santaquin,39.9708,-111.7941,Utah
3445,Scottsbluff,41.8684,-103.6616,Nebraska
3446,Jasper,33.8508,-87.271,Alabama
3447,Robbinsdale,45.0261,-93.3332,Minnesota
3448,Short Hills,40.7389,-74.3278,New Jersey
3449,West Freehold,40.2324,-74.2943,New Jersey
3450,Monticello,45.2991,-93.7996,Minnesota
3451,Anderson Creek,35.2657,-78.958,North Carolina
3452,Nolensville,35.9572,-86.6719,Tennessee
3453,Verona,40.8323,-74.2431,New Jersey
3454,Chatham,39.6733,-89.6934,Illinois
3455,Black Forest,39.0608,-104.6752,Colorado
3456,Nether Providence,39.8971,-75.3697,Pennsylvania
3457,Caln,40.0014,-75.7619,Pennsylvania
3458,Brainerd,46.3553,-94.1983,Minnesota
3459,Hopatcong,40.9541,-74.6593,New Jersey
3460,Halawa,21.3753,-157.9185,Hawaii
3461,Skippack,40.2165,-75.419,Pennsylvania
3462,Minneola,28.6067,-81.7322,Florida
3463,Dumas,35.8613,-101.9642,Texas
3464,North Auburn,38.9306,-121.082,California
3465,Lindenhurst,42.4175,-88.0257,Illinois
3466,Alexandria,45.8776,-95.3767,Minnesota
3467,Sierra Vista Southeast,31.4525,-110.216,Arizona
3468,West Bradford,39.9633,-75.716,Pennsylvania
3469,Edgewater,40.8237,-73.974,New Jersey
3470,Washington Court House,39.5381,-83.4281,Ohio
3471,Lake Wylie,35.0997,-81.0678,South Carolina
3472,East Bridgewater,42.0352,-70.9424,Massachusetts
3473,Natchez,31.5437,-91.3867,Mississippi
3474,Moorestown-Lenola,39.9659,-74.9643,New Jersey
3475,Elizabethton,36.3367,-82.237,Tennessee
3476,Ozark,31.4508,-85.6473,Alabama
3477,Mercerville,40.236,-74.6917,New Jersey
3478,Pineville,31.3414,-92.4096,Louisiana
3479,Alamo,37.8548,-122.0136,California
3480,Bradley Gardens,40.5711,-74.6678,New Jersey
3481,Livingston,37.3875,-120.7248,California
3482,Arlington,35.2594,-89.668,Tennessee
3483,Wilkinsburg,40.4442,-79.8733,Pennsylvania
3484,Brookside,39.6665,-75.7152,Delaware
3485,Saddle Brook,40.9033,-74.0955,New Jersey
3486,Iona,26.516,-81.9601,Florida
3487,Loganville,33.8353,-83.8958,Georgia
3488,Brandermill,37.434,-77.6522,Virginia
3489,East Greenwich,41.6362,-71.5058,Rhode Island
3490,Chicago Ridge,41.7034,-87.7795,Illinois
3491,Jericho,40.7875,-73.5416,New York
3492,Somerton,32.6007,-114.6994,Arizona
3493,West Lealman,27.8192,-82.7384,Florida
3494,Gantt,34.7837,-82.4027,South Carolina
3495,Bedford,42.4969,-71.2783,Massachusetts
3496,Farmington,42.9895,-77.3087,New York
3497,Van Buren,43.1211,-76.3591,New York
3498,Greenwood,33.5126,-90.1993,Mississippi
3499,North Mankato,44.181,-94.0391,Minnesota
3500,Bainbridge,30.9052,-84.5732,Georgia
3501,Little Falls,40.8762,-74.2181,New Jersey
3502,Uxbridge,42.0593,-71.638,Massachusetts
3503,Jacksonville,33.8088,-85.7545,Alabama
3504,Elk Plain,47.0425,-122.3663,Washington
3505,Pelham,42.7335,-71.324,New Hampshire
3506,Cedar Lake,41.3696,-87.4389,Indiana
3507,Willowick,41.6342,-81.4678,Ohio
3508,Luling,29.9008,-90.3523,Louisiana
3509,Fallsburg,41.7391,-74.6038,New York
3510,Bensville,38.6176,-77.0077,Maryland
3511,Midlothian,41.6254,-87.7243,Illinois
3512,Mill Valley,37.9086,-122.5421,California
3513,Chesterton,41.5997,-87.055,Indiana
3514,Newport,39.0856,-84.4868,Kentucky
3515,Covington,33.6049,-83.8463,Georgia
3516,Hobe Sound,27.0729,-80.1425,Florida
3517,Huron,44.3623,-98.2094,South Dakota
3518,Coolidge,32.9363,-111.5254,Arizona
3519,Federal Heights,39.8651,-105.0154,Colorado
3520,Forest Park,41.8683,-87.8157,Illinois
3521,Sun Lakes,33.2172,-111.8695,Arizona
3522,East Whiteland,40.0474,-75.5547,Pennsylvania
3523,Beekman,41.6042,-73.6944,New York
3524,Westmont,39.9082,-75.0551,New Jersey
3525,Shepherdsville,37.9813,-85.7007,Kentucky
3526,Collingswood,39.916,-75.0758,New Jersey
3527,Dallas,33.9152,-84.8416,Georgia
3528,Lakewood Park,27.539,-80.3865,Florida
3529,College Park,33.6363,-84.464,Georgia
3530,Powell,40.1689,-83.0829,Ohio
3531,Fergus Falls,46.2854,-96.0758,Minnesota
3532,Pierre,44.3748,-100.3205,South Dakota
3533,Jacksonville,31.9642,-95.2617,Texas
3534,Kemp Mill,39.0412,-77.0215,Maryland
3535,Oneonta,42.4551,-75.0666,New York
3536,Athens,35.4573,-84.6045,Tennessee
3537,Allouez,44.4721,-88.0259,Wisconsin
3538,Indiana,40.622,-79.1552,Pennsylvania
3539,Dunmore,41.4152,-75.6072,Pennsylvania
3540,Hidalgo,26.109,-98.2464,Texas
3541,Ardmore,40.0033,-75.2947,Pennsylvania
3542,Jefferson Valley-Yorktown,41.318,-73.8008,New York
3543,East Wenatchee,47.4174,-120.2822,Washington
3544,Nantucket,41.2831,-70.0692,Massachusetts
3545,New Ulm,44.312,-94.4685,Minnesota
3546,Thonotosassa,28.0464,-82.291,Florida
3547,Wauconda,42.2749,-88.1359,Illinois
3548,Verona,42.9892,-89.5383,Wisconsin
3549,Sharonville,39.2825,-84.4071,Ohio
3550,Circleville,39.6063,-82.9334,Ohio
3551,St. Helens,45.8572,-122.8164,Oregon
3552,Hawaiian Gardens,33.8304,-118.0728,California
3553,Beach Park,42.426,-87.8583,Illinois
3554,Lone Tree,39.5309,-104.8709,Colorado
3555,Powell,36.0358,-84.0296,Tennessee
3556,East Norriton,40.1506,-75.3364,Pennsylvania
3557,East Milton,30.6175,-86.9636,Florida
3558,McFarland,35.6781,-119.2413,California
3559,Grass Valley,39.2238,-121.0522,California
3560,Roselle Park,40.6653,-74.2666,New Jersey
3561,McPherson,38.3714,-97.6605,Kansas
3562,Lyndhurst,41.5172,-81.4922,Ohio
3563,Bothell East,47.8064,-122.1844,Washington
3564,Warrenville,41.8209,-88.1857,Illinois
3565,Wells Branch,30.4433,-97.679,Texas
3566,Camp Pendleton South,33.2329,-117.393,California
3567,Plumstead,40.3878,-75.1164,Pennsylvania
3568,Lower Moreland,40.1346,-75.0542,Pennsylvania
3569,Waimalu,21.3913,-157.9345,Hawaii
3570,East Cleveland,41.5317,-81.5794,Ohio
3571,Destin,30.395,-86.4701,Florida
3572,Royal Kunia,21.4053,-158.0318,Hawaii
3573,Huntington,38.7916,-77.074,Virginia
3574,Wood Dale,41.9668,-87.9808,Illinois
3575,Shiloh,38.5534,-89.9161,Illinois
3576,Olean,42.0819,-78.4321,New York
3577,Aurora,42.7382,-78.6373,New York
3578,Hockessin,39.7837,-75.6815,Delaware
3579,Sunset,25.706,-80.353,Florida
3580,Beacon,41.5036,-73.9655,New York
3581,New Franklin,40.9525,-81.5838,Ohio
3582,Kettering,38.8888,-76.7889,Maryland
3583,Richland,40.449,-75.3362,Pennsylvania
3584,Artondale,47.3021,-122.6406,Washington
3585,Waycross,31.2108,-82.3579,Georgia
3586,Millbury,42.1925,-71.7741,Massachusetts
3587,Bellair-Meadowbrook Terrace,30.1796,-81.7375,Florida
3588,Dryden,42.4786,-76.3564,New York
3589,Beachwood,41.4759,-81.503,Ohio
3590,Worthington,43.6281,-95.599,Minnesota
3591,South Sioux City,42.4627,-96.4125,Nebraska
3592,Sauk Rapids,45.5981,-94.1538,Minnesota
3593,Olympia Heights,25.724,-80.3388,Florida
3594,Maumee,41.5696,-83.6636,Ohio
3595,Wayland,42.3586,-71.3594,Massachusetts
3596,Teays Valley,38.4482,-81.9246,West Virginia
3597,Lakeland,35.2585,-89.7308,Tennessee
3598,Forest Hill,32.6619,-97.2662,Texas
3599,Channahon,41.421,-88.2599,Illinois
3600,Braselton,34.1087,-83.8127,Georgia
3601,Bedford,38.8602,-86.4895,Indiana
3602,Villas,26.5504,-81.8678,Florida
3603,Ipswich,42.6857,-70.8399,Massachusetts
3604,Bellefontaine,40.3627,-83.763,Ohio
3605,Yulee,30.635,-81.5678,Florida
3606,Auburn,38.895,-121.0777,California
3607,Snoqualmie,47.5293,-121.8412,Washington
3608,Willow Grove,40.1469,-75.1174,Pennsylvania
3609,McMinnville,35.6864,-85.7812,Tennessee
3610,Cayce,33.9459,-81.0429,South Carolina
3611,Waianae,21.4568,-158.1758,Hawaii
3612,Ephrata,40.1811,-76.1812,Pennsylvania
3613,Hazel Crest,41.5732,-87.6899,Illinois
3614,St. James,40.8761,-73.1521,New York
3615,York,43.186,-70.666,Maine
3616,Miami Springs,25.8195,-80.2894,Florida
3617,Arcadia,43.087,-77.0858,New York
3618,North Fair Oaks,37.4754,-122.2034,California
3619,Rocky Point,40.9357,-72.9364,New York
3620,Lamont,35.2659,-118.9159,California
3621,Moberly,39.4179,-92.4364,Missouri
3622,Shorewood,43.0913,-87.8864,Wisconsin
3623,Coldwater,41.9465,-84.9989,Michigan
3624,Colesville,39.073,-77.001,Maryland
3625,Kingston,41.9862,-70.7482,Massachusetts
3626,South Park,40.2988,-79.9944,Pennsylvania
3627,Valencia West,32.1355,-111.1123,Arizona
3628,Marshall,39.1147,-93.201,Missouri
3629,Glenpool,35.9488,-96.0052,Oklahoma
3630,Latham,42.7427,-73.7497,New York
3631,Warrensville Heights,41.4363,-81.5222,Ohio
3632,Smithfield,41.8349,-111.8265,Utah
3633,Glen Carbon,38.758,-89.9822,Illinois
3634,University Heights,41.4948,-81.535,Ohio
3635,Marshall,44.4488,-95.7897,Minnesota
3636,Speedway,39.7937,-86.2481,Indiana
3637,Beeville,28.4053,-97.749,Texas
3638,Salisbury,40.5768,-75.4535,Pennsylvania
3639,Marion,35.2035,-90.2059,Arkansas
3640,Port Neches,29.9765,-93.9459,Texas
3641,California,38.2969,-76.4949,Maryland
3642,Spring Garden,39.9454,-76.7212,Pennsylvania
3643,Oak Park,34.185,-118.7669,California
3644,Brecksville,41.3079,-81.6192,Ohio
3645,Lumberton,30.2562,-94.207,Texas
3646,Wyandanch,40.7496,-73.3633,New York
3647,New Providence,40.6996,-74.4035,New Jersey
3648,Beaufort,32.4597,-80.7235,South Carolina
3649,New Carrollton,38.9656,-76.8775,Maryland
3650,Gonzalez,30.5822,-87.2906,Florida
3651,East Islip,40.7257,-73.1869,New York
3652,Bardstown,37.8175,-85.455,Kentucky
3653,Newington,38.7358,-77.1993,Virginia
3654,Seabrook,29.5751,-95.0235,Texas
3655,Western Springs,41.8023,-87.9006,Illinois
3656,Echelon,39.8482,-74.9957,New Jersey
3657,Nesconset,40.8467,-73.1522,New York
3658,Plover,44.4615,-89.5382,Wisconsin
3659,Endicott,42.098,-76.0639,New York
3660,Martinsville,36.6826,-79.8636,Virginia
3661,Lexington Park,38.2528,-76.4424,Maryland
3662,Bexley,39.965,-82.9343,Ohio
3663,South Charleston,38.3426,-81.7155,West Virginia
3664,Bridgetown,39.1552,-84.6359,Ohio
3665,Eatontown,40.2913,-74.0558,New Jersey
3666,Conway,28.4968,-81.3316,Florida
3667,Lewisville,36.103,-80.4166,North Carolina
3668,Jefferson,34.1373,-83.6021,Georgia
3669,Shawangunk,41.6335,-74.2654,New York
3670,Bonita,32.6651,-117.0296,California
3671,King City,36.2164,-121.133,California
3672,Avocado Heights,34.0391,-117.997,California
3673,Sterling,40.6205,-103.1925,Colorado
3674,Lake Forest Park,47.7574,-122.2864,Washington
3675,Fruita,39.1548,-108.7305,Colorado
3676,Los Alamos,35.8927,-106.2862,New Mexico
3677,Moncks Corner,33.173,-80.0107,South Carolina
3678,Irondale,33.5439,-86.6606,Alabama
3679,Callaway,30.1349,-85.5568,Florida
3680,Clinton,40.6315,-74.8553,New Jersey
3681,Fort Lewis,47.0955,-122.5674,Washington
3682,Harwich,41.6957,-70.0684,Massachusetts
3683,Englewood,39.8643,-84.307,Ohio
3684,Franklin Park,40.4439,-74.5431,New Jersey
3685,Avenal,36.0311,-120.1162,California
3686,Hopewell,40.5906,-80.2731,Pennsylvania
3687,Sault Ste. Marie,46.4817,-84.3723,Michigan
3688,Azle,32.8955,-97.5379,Texas
3689,Kilgore,32.398,-94.8602,Texas
3690,Connersville,39.6582,-85.141,Indiana
3691,Joppatowne,39.4181,-76.3516,Maryland
3692,Butler,40.8616,-79.8962,Pennsylvania
3693,Pottsville,40.6798,-76.2091,Pennsylvania
3694,Palmetto,27.5251,-82.5749,Florida
3695,Atlantic Beach,30.3375,-81.4127,Florida
3696,Canton,40.5632,-90.0409,Illinois
3697,Urbana,39.3274,-77.3423,Maryland
3698,Lincoln,40.1508,-89.372,Illinois
3699,Oxford,42.1286,-71.8665,Massachusetts
3700,Marietta,39.4241,-81.4465,Ohio
3701,River Ridge,29.9593,-90.2202,Louisiana
3702,Washington,40.1741,-80.2465,Pennsylvania
3703,Jupiter Farms,26.9222,-80.2189,Florida
3704,Amity,40.2905,-75.7477,Pennsylvania
3705,Lake Station,41.5729,-87.2599,Indiana
3706,Carnot-Moon,40.5187,-80.2178,Pennsylvania
3707,Andrews,32.3207,-102.552,Texas
3708,Henderson,32.1576,-94.796,Texas
3709,Charlton,42.1351,-71.968,Massachusetts
3710,Mountain Park,33.8458,-84.1314,Georgia
3711,La Grange Park,41.8308,-87.8723,Illinois
3712,Sweden,43.1791,-77.9406,New York
3713,Blue Ash,39.248,-84.3827,Ohio
3714,Broussard,30.1396,-91.954,Louisiana
3715,Franconia,40.3055,-75.359,Pennsylvania
3716,Kingston,41.2652,-75.8876,Pennsylvania
3717,Auburn,41.3666,-85.0559,Indiana
3718,Coatesville,39.9849,-75.82,Pennsylvania
3719,White House,36.4648,-86.6666,Tennessee
3720,Woodinville,47.757,-122.1477,Washington
3721,Mount Vernon,38.714,-77.1043,Virginia
3722,Elfers,28.214,-82.723,Florida
3723,Clayton,39.8689,-84.3292,Ohio
3724,Woodland Park,40.8904,-74.1946,New Jersey
3725,Rogers,45.1865,-93.5783,Minnesota
3726,Blytheville,35.9321,-89.9051,Arkansas
3727,Lincolnwood,42.0054,-87.733,Illinois
3728,North Greenbush,42.6706,-73.6633,New York
3729,Naranja,25.5164,-80.4222,Florida
3730,Orange City,28.9348,-81.2881,Florida
3731,Kings Park West,38.8151,-77.296,Virginia
3732,Steamboat Springs,40.4777,-106.8243,Colorado
3733,Trophy Club,33.004,-97.1899,Texas
3734,New Kingman-Butler,35.2645,-114.0091,Arizona
3735,Loveland,39.2677,-84.2733,Ohio
3736,Cornelius,45.5188,-123.051,Oregon
3737,Moody,33.5986,-86.4963,Alabama
3738,Glendale,43.1287,-87.9277,Wisconsin
3739,Orangeburg,33.4928,-80.8671,South Carolina
3740,Palos Verdes Estates,33.7872,-118.3973,California
3741,Las Vegas,35.6011,-105.2206,New Mexico
3742,Cheval,28.1459,-82.5184,Florida
3743,Carpinteria,34.3962,-119.5118,California
3744,Cedar Grove,40.8565,-74.2288,New Jersey
3745,Portland,36.5921,-86.5239,Tennessee
3746,Weddington,35.0228,-80.7383,North Carolina
3747,Newton,35.663,-81.2335,North Carolina
3748,Medway,42.1535,-71.4291,Massachusetts
3749,Ridgefield Park,40.8543,-74.0201,New Jersey
3750,Harrison,36.2438,-93.1198,Arkansas
3751,Pell City,33.561,-86.2669,Alabama
3752,Superior,39.934,-105.1588,Colorado
3753,Sharon,41.234,-80.4998,Pennsylvania
3754,Trenton,39.4792,-84.462,Ohio
3755,South Daytona,29.1657,-81.0055,Florida
3756,Chino Valley,34.7594,-112.412,Arizona
3757,Berkeley Heights,40.6764,-74.4244,New Jersey
3758,Dover,40.5304,-81.4806,Ohio
3759,Grand Terrace,34.0312,-117.3132,California
3760,Mounds View,45.1071,-93.2076,Minnesota
3761,Lake Los Angeles,34.6097,-117.8339,California
3762,La Grande,45.3242,-118.0865,Oregon
3763,North Palm Beach,26.8217,-80.0576,Florida
3764,Soddy-Daisy,35.2571,-85.1739,Tennessee
3765,Stoughton,42.9237,-89.2225,Wisconsin
3766,Pomfret,42.4029,-79.3534,New York
3767,Harrison,39.2584,-84.7868,Ohio
3768,New Hanover,40.3145,-75.5566,Pennsylvania
3769,Ionia,42.9773,-85.0727,Michigan
3770,Oatfield,45.4125,-122.594,Oregon
3771,Cherry Hill Mall,39.9384,-75.0117,New Jersey
3772,West Carrollton,39.6701,-84.2542,Ohio
3773,Cambridge,38.5515,-76.0787,Maryland
3774,Norwalk,41.4895,-93.6913,Iowa
3775,On Top of the World Designated Place,29.1058,-82.2866,Florida
3776,Bedford,41.3919,-81.536,Ohio
3777,Hawaiian Paradise Park,19.5828,-154.9695,Hawaii
3778,Fernandina Beach,30.6571,-81.4511,Florida
3779,Claremont,43.379,-72.3368,New Hampshire
3780,Forrest City,35.0135,-90.7931,Arkansas
3781,Montgomeryville,40.2502,-75.2405,Pennsylvania
3782,Webb City,37.1412,-94.4676,Missouri
3783,Timberlake,37.3167,-79.2481,Virginia
3784,Jennings,38.7231,-90.2644,Missouri
3785,Miami,36.8878,-94.8711,Oklahoma
3786,Waconia,44.8422,-93.7896,Minnesota
3787,Ridge,40.9068,-72.8816,New York
3788,West Monroe,32.512,-92.1513,Louisiana
3789,Green Valley,39.3414,-77.24,Maryland
3790,Rochester,42.6866,-83.1198,Michigan
3791,Larkspur,37.9393,-122.5312,California
3792,Troy,38.9708,-90.9714,Missouri
3793,Kingsbury,43.344,-73.5396,New York
3794,Schodack,42.5297,-73.6858,New York
3795,Vinings,33.8608,-84.4686,Georgia
3796,Solana Beach,32.9943,-117.2574,California
3797,Pelham,40.9,-73.8063,New York
3798,Kent,41.4735,-73.7319,New York
3799,Grantsville,40.6148,-112.4777,Utah
3800,North Adams,42.6844,-73.1166,Massachusetts
3801,Newcastle,47.5304,-122.1633,Washington
3802,Meadville,41.6476,-80.1468,Pennsylvania
3803,Lynnfield,42.5356,-71.0382,Massachusetts
3804,Byram,32.189,-90.2861,Mississippi
3805,D'Iberville,30.4709,-88.9011,Mississippi
3806,Holly Hill,29.2442,-81.0465,Florida
3807,St. Ann,38.7266,-90.3872,Missouri
3808,Lahaina,20.8848,-156.6618,Hawaii
3809,Fostoria,41.16,-83.4121,Ohio
3810,Dardenne Prairie,38.7565,-90.7319,Missouri
3811,Highlands,41.3601,-74.0084,New York
3812,El Dorado,37.821,-96.8613,Kansas
3813,Athens,32.2041,-95.8321,Texas
3814,Suamico,44.6354,-88.0683,Wisconsin
3815,Mountain Home,36.3351,-92.384,Arkansas
3816,Harrison,44.1935,-88.2941,Wisconsin
3817,Smyrna,39.2935,-75.6083,Delaware
3818,Finneytown,39.2159,-84.5144,Ohio
3819,Red Bank,40.348,-74.0672,New Jersey
3820,Woodhaven,42.132,-83.2374,Michigan
3821,Vadnais Heights,45.057,-93.0748,Minnesota
3822,Salisbury,40.7454,-73.5604,New York
3823,Tehachapi,35.1276,-118.4744,California
3824,Cheney,47.4901,-117.579,Washington
3825,Medfield,42.1848,-71.305,Massachusetts
3826,Florida City,25.4418,-80.4685,Florida
3827,Emeryville,37.8382,-122.2932,California
3828,Lansdowne,39.0844,-77.4839,Virginia
3829,Bloomsburg,41.0027,-76.4561,Pennsylvania
3830,Cornwall,41.4195,-74.054,New York
3831,Sugarland Run,39.0309,-77.3762,Virginia
3832,Tega Cay,35.039,-81.0111,South Carolina
3833,Tucson Estates,32.1792,-111.1266,Arizona
3834,Overlea,39.3642,-76.5175,Maryland
3835,Santa Fe,29.3889,-95.1003,Texas
3836,Florham Park,40.7773,-74.3953,New Jersey
3837,Lumberton,39.9569,-74.8036,New Jersey
3838,Festus,38.2194,-90.4097,Missouri
3839,Greenville,40.1043,-84.6209,Ohio
3840,San Anselmo,37.9821,-122.5699,California
3841,Grover Beach,35.1204,-120.6197,California
3842,Big Bear City,34.2536,-116.7903,California
3843,Florence,40.0977,-74.7886,New Jersey
3844,Eufaula,31.9102,-85.1505,Alabama
3845,Accokeek,38.6745,-77.0023,Maryland
3846,Guymon,36.6903,-101.4774,Oklahoma
3847,Amherst,41.4022,-82.2303,Ohio
3848,Oakland,41.0313,-74.2408,New Jersey
3849,Richton Park,41.4816,-87.7387,Illinois
3850,Annapolis Neck,38.9409,-76.4997,Maryland
3851,Pennsville,39.6266,-75.5089,New Jersey
3852,Woolwich,39.74,-75.317,New Jersey
3853,St. Marys,41.4574,-78.5342,Pennsylvania
3854,Northlake,41.9142,-87.9054,Illinois
3855,Wawarsing,41.7526,-74.4172,New York
3856,Manorville,40.8574,-72.7915,New York
3857,Marysville,39.1518,-121.5835,California
3858,Paradise Valley,33.5434,-111.9595,Arizona
3859,Neosho,36.8437,-94.3758,Missouri
3860,Geneva,42.8645,-76.9826,New York
3861,Wilmington,39.4362,-83.8141,Ohio
3862,Dunkirk,42.4801,-79.3324,New York
3863,Fords,40.5359,-74.3126,New Jersey
3864,Vineyard,40.3059,-111.7545,Utah
3865,Wickliffe,41.6072,-81.469,Ohio
3866,Kelso,46.1236,-122.8909,Washington
3867,Pasadena Hills,28.2881,-82.238,Florida
3868,Gaffney,35.0743,-81.6552,South Carolina
3869,Branson,36.6509,-93.2636,Missouri
3870,Fulton,38.8551,-91.951,Missouri
3871,Newington Forest,38.737,-77.2339,Virginia
3872,Robertsville,40.3395,-74.2939,New Jersey
3873,Holiday City-Berkeley,39.9639,-74.2787,New Jersey
3874,Melvindale,42.2802,-83.1782,Michigan
3875,Artesia,32.8497,-104.4268,New Mexico
3876,Tomball,30.0951,-95.6194,Texas
3877,Enumclaw,47.2018,-121.9897,Washington
3878,Ulster,41.9699,-74.0041,New York
