index_name,Year,Date,State,Rating,Injuries,Death,Start_Lat,Start_Lon,End_Lat,End_Lon,Width
1434,2023,2023-06-16,MS,1,0,0,32.0928,-90.6178,32.06,-90.5147,800
1435,2023,2023-06-18,MS,1,0,0,32.4526,-89.6347,32.4956,-89.5366,350
1436,2023,2023-06-21,CO,1,0,0,40.0422,-103.2456,40.0408,-103.2277,200
1437,2023,2023-06-21,CO,U,0,0,40.0484,-103.2352,40.0501,-103.2522,25
1438,2023,2023-06-16,CO,0,0,0,39.2,-103.27,39.2,-103.27,20
1439,2023,2023-06-28,CO,U,0,0,40.78,-103.01,40.78,-103.01,25
1440,2023,2023-06-30,CO,U,0,0,39.04,-105.9,39.04,-105.9,25
1441,2023,2023-08-08,CO,2,0,0,39.571,-102.376,39.5413,-102.3638,150
1442,2023,2023-06-21,CO,U,0,0,40.061,-103.265,40.0615,-103.2753,25
1443,2023,2023-01-12,AL,1,0,0,32.836,-87.169,32.896,-86.967,470
1444,2023,2023-08-11,MI,1,0,0,42.828,-84.268,42.826,-84.208,430
1445,2023,2023-04-19,OK,3,2,1,35.082,-97.634,35.18,-97.526,1200
1446,2023,2023-04-19,IA,0,0,0,40.8,-95.75,40.8,-95.75,10
1447,2023,2023-04-19,IA,U,0,0,41.21,-95.3,41.21,-95.3,10
1448,2023,2023-07-12,IA,0,0,0,41.5,-95.29,41.49,-95.28,40
1449,2023,2023-10-11,FL,0,0,0,27.2661,-82.3829,27.2686,-82.3822,50
1450,2023,2023-10-11,FL,0,0,0,28.0319,-82.6725,28.0355,-82.6711,50
1451,2023,2023-04-19,OK,1,0,0,35.428,-96.792,35.419,-96.791,50
1452,2023,2023-08-24,MI,1,0,0,42.0902,-83.2098,42.0806,-83.1851,300
1453,2023,2023-04-19,IA,U,0,0,40.71,-95.77,40.71,-95.77,10
1454,2023,2023-07-20,GA,0,0,0,34.4937,-84.6056,34.4774,-84.5673,100
1455,2023,2023-04-19,OK,2,0,0,35.272,-97.0,35.464,-96.933,2300
1456,2023,2023-06-23,WY,U,0,0,43.43,-105.84,43.43,-105.84,50
1457,2023,2023-08-24,MI,1,0,0,42.1983,-83.5074,42.1856,-83.4511,200
1458,2023,2023-08-24,MI,1,0,0,42.6441,-84.1477,42.6464,-84.1219,150
1459,2023,2023-08-24,MI,1,0,0,42.0086,-83.3638,41.9775,-83.2784,200
1460,2023,2023-07-20,GA,1,0,0,34.461,-84.3531,34.4536,-84.3221,100
1461,2023,2023-06-24,MN,0,0,0,47.4991,-96.7571,47.5006,-96.7589,10
1462,2023,2023-08-12,KY,1,0,0,36.5677,-89.1967,36.5629,-89.175,350
1463,2023,2023-08-08,CO,1,0,0,40.1455,-102.9141,40.1282,-102.7941,25
1464,2023,2023-07-07,OK,1,0,0,36.362,-99.407,36.362,-99.407,50
1465,2023,2023-08-24,MI,0,0,0,42.2968,-83.5003,42.2836,-83.4723,200
1466,2023,2023-03-16,OK,0,0,0,34.5613,-97.67,34.5613,-97.67,20
1467,2023,2023-04-19,OK,0,0,0,35.238,-97.296,35.237,-97.29,60
1468,2023,2023-10-12,FL,2,0,0,28.003,-82.8285,28.0569,-82.7746,300
1469,2023,2023-10-12,FL,2,0,0,28.8464,-82.6108,28.9158,-82.563,300
1470,2023,2023-10-12,FL,0,0,0,28.1865,-82.6175,28.1875,-82.6161,15
1471,2023,2023-04-19,OK,0,0,0,35.083,-97.395,35.088,-97.357,700
1472,2023,2023-04-19,OK,1,0,0,35.058,-97.476,35.083,-97.395,700
1473,2023,2023-08-26,IL,U,0,0,40.4899,-90.4032,40.4828,-90.4007,20
1474,2023,2023-08-26,IL,0,0,0,40.4694,-90.3946,40.4642,-90.393,20
1475,2023,2023-04-19,OK,3,0,0,35.229,-97.111,35.232,-97.101,250
1476,2023,2023-04-19,OK,2,0,0,35.283,-97.103,35.329,-97.142,700
1477,2023,2023-04-19,OK,1,0,0,35.329,-97.142,35.339,-97.162,550
1478,2023,2023-08-12,KY,1,0,0,36.5562,-88.8729,36.584,-88.8448,275
1479,2023,2023-06-23,WY,1,0,0,43.2997,-106.3486,43.3444,-106.142,100
1480,2023,2023-07-27,WI,0,0,0,45.7084,-89.002,45.7002,-88.9706,90
1481,2023,2023-10-03,NE,1,0,0,41.91,-97.05,41.92,-97.04,100
1482,2023,2023-07-29,NE,1,0,0,40.6358,-96.7625,40.6367,-96.7574,100
1483,2023,2023-08-24,MI,1,0,0,42.0661,-83.2927,42.059,-83.238,200
1484,2023,2023-08-24,MI,0,0,0,42.059,-83.238,42.0556,-83.1882,200
1485,2023,2023-06-23,WY,U,0,0,41.6721,-109.8468,41.6725,-109.8452,30
1486,2023,2023-06-23,WY,U,0,0,43.228,-106.7308,43.229,-106.7175,50
1487,2023,2023-04-19,OK,0,0,0,35.255,-97.187,35.262,-97.172,75
1488,2023,2023-08-06,IL,1,0,0,39.6341,-89.5702,39.632,-89.5349,200
1489,2023,2023-04-19,OK,1,0,0,35.314,-97.017,35.34,-97.025,400
1490,2023,2023-06-24,MN,U,0,0,47.49,-96.73,47.4991,-96.7571,10
